file;Experimenter;from;to;type;ID;DLCFile
EPM_2_Jin.json;Jin;346.052;412.919;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;417.877;419.211;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;419.959;420.669;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;424.461;425.252;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;430.245;431.044;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;438.19;476.086;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;479.199;502.586;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;507.502;509.94;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;511.169;514.336;Protected Stretch;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;517.294;548.961;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;554.481;555.523;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;556.752;600.794;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;602.461;603.04;Start_End;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;17.219;18.219;Start_End;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;21.336;23.169;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;26.273;27.273;Protected Stretch;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;27.544;29.836;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;31.711;32.856;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;33.127;34.065;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;34.273;35.127;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;38.005;38.981;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;44.44;45.065;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;45.669;46.565;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;46.836;47.981;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;48.086;48.836;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;50.315;51.023;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;52.169;53.336;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;54.419;55.731;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;56.502;57.544;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;57.731;58.565;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;58.683;59.683;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;63.481;64.336;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;66.106;67.086;Unprotected Stretch;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;69.127;70.794;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;71.315;72.565;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;72.794;73.44;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;80.961;81.731;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;82.086;82.877;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;83.711;84.398;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;88.502;89.106;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;92.44;96.023;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;105.481;106.606;Protected Stretch;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;110.711;112.419;Protected Stretch;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;112.419;113.961;Grooming;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;120.877;121.898;Rearing;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;125.19;126.19;Grooming;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;130.023;130.919;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;132.606;133.252;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;143.794;144.794;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;146.711;147.419;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;150.231;151.544;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;162.565;163.502;Rearing;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;166.919;200.565;Grooming;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;202.002;203.461;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;208.086;211.315;Grooming;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;214.525;233.19;Grooming;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;235.273;236.169;Rearing;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;237.106;238.127;Rearing;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;240.836;280.898;Grooming;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;287.856;352.586;Grooming;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;356.815;358.711;Grooming;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;360.836;363.273;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;367.606;377.773;Grooming;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;385.273;406.711;Grooming;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;408.023;467.44;Grooming;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;472.648;474.294;Grooming;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;476.023;476.856;Rearing;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;478.044;479.044;Protected Stretch;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;482.627;498.148;Grooming;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;511.648;512.981;Rearing;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;513.086;514.086;Protected Stretch;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;516.669;517.211;Grooming;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;522.231;523.836;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;525.44;527.648;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;536.273;539.044;Head Dip;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;541.94;602.252;Grooming;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_6_Jin.json;Jin;602.252;603.04;Start_End;EPM_6;EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;0.002;1.08;Start/End;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;2.773;3.586;Unprotected Stretch;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;3.69;4.502;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;4.606;5.086;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;7.44;8.211;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;8.431;9.847;Unprotected Stretch;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;12.663;14.306;Unprotected Stretch;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;21.323;21.645;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;21.877;22.573;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;26.073;26.788;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;27.145;28.038;Unprotected Stretch;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;28.573;29.323;Unprotected Stretch;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;46.609;48.341;Rearing;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;50.725;52.091;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;58.073;58.806;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;61.716;62.395;Unprotected Stretch;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;62.681;63.466;Unprotected Stretch;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;63.323;64.038;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;64.538;65.252;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;75.591;75.931;Grooming;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;77.806;78.448;Protected Stretch;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;94.341;95.895;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;98.931;99.52;Grooming;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;100.002;101.984;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;105.359;106.984;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;107.556;108.948;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;111.252;112.359;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;116.398;116.919;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;118.981;120.002;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;135.836;137.023;Grooming;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;137.148;138.065;Rearing;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;140.919;141.565;Unprotected Stretch;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;150.19;151.794;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;152.44;153.565;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;157.148;158.565;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;160.169;161.294;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;169.231;190.315;Grooming;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;201.294;203.065;Protected Stretch;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;208.419;210.44;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;211.919;213.606;Rearing;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;215.231;216.273;Protected Stretch;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;216.669;218.856;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;225.398;227.086;Rearing;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;232.731;234.898;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;235.752;239.315;Unprotected Stretch;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;245.586;246.794;Rearing;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;251.69;253.627;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;260.648;262.794;Grooming;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;264.711;266.169;Rearing;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;270.877;271.606;Grooming;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;273.086;306.169;Grooming;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;313.106;316.731;Protected Stretch;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;321.211;322.919;Rearing;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;323.815;325.502;Grooming;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;326.023;326.523;Grooming;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;336.377;337.856;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;339.483;340.252;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;343.694;344.944;Protected Stretch;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;348.348;350.098;Rearing;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;359.079;360.656;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;365.579;366.791;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;377.823;379.573;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;384.002;387.306;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;394.948;396.323;Rearing;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;402.306;403.645;Rearing;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;407.038;408.127;Unprotected Stretch;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;411.77;413.627;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;419.944;421.175;Rearing;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;423.483;424.291;Grooming;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;427.079;429.329;Rearing;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;430.848;432.06;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;436.175;437.194;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;445.714;447.021;Rearing;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;447.483;448.598;Rearing;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;449.31;450.329;Grooming;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;452.791;455.464;Rearing;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;464.118;465.233;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;466.214;467.848;Unprotected Stretch;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;496.791;497.444;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;510.925;517.925;Grooming;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;519.368;541.733;Grooming;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;541.829;543.271;Rearing;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;545.135;546.135;Rearing;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;544.329;547.387;Grooming;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;549.81;553.194;Grooming;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;557.81;558.598;Grooming;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;560.098;563.233;Rearing;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;564.291;565.406;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;578.002;579.791;Rearing;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;582.848;584.502;Rearing;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;593.348;594.791;Rearing;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;602.31;602.675;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;53.676;56.093;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_11_OS2.json;Oliver;410.176;411.176;Head Dip;EPM_11;EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;22.901;23.901;Start/End;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;24.961;26.023;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;26.711;27.565;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;29.169;30.502;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;31.419;32.211;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;36.44;37.523;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;38.231;39.377;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;41.336;42.252;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;46.252;47.044;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;49.606;50.481;Protected Stretch;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;51.356;51.94;Protected Stretch;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;56.502;57.836;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;60.231;61.127;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;63.169;64.273;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;66.586;67.981;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;68.461;69.419;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;70.086;70.94;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;87.002;88.044;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;100.336;102.044;Protected Stretch;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;109.461;112.023;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;117.898;119.419;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;120.002;122.002;Grooming;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;122.315;126.002;Grooming;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;130.94;132.586;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;133.273;134.606;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;135.169;136.606;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
